Language	FileName	ModelName	Counter	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	DH_Sigma_NoPunct	DH_Mean_NoPunct
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	0.007742508	0.97381705	0.85770196	-0.6499157
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-1.0758244	0.55236423	0.2748416	-2.1888356
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	0.89694595	0.6703161	0.4998099	-0.52424073
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-1.9355437	0.449574	0.26704603	0.21434556
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	1.2767966	0.6153392	0.4961861	-3.165011
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	0.033609163	1.0066557	0.9234904	0.3591809
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-0.2936032	0.41535592	0.49381694	3.2651405
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	0.2136798	0.43552104	0.32876098	-0.7679345
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dislocated	-0.30022013	0.8681028	0.6742058	0.51554185
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-0.17143352	0.9892811	0.7978077	-1.0352279
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-0.32425302	0.9974652	0.7471597	-1.1950749
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	goeswith	0.032106765	1.0205344	0.92470306	-0.36891997
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	-0.19447553	0.36271352	0.47686046	1.8797207
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	-0.04947166	0.9963671	0.3168257	2.5471532
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	0.3465408	0.88277674	0.49191323	-2.6568215
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.6189418	0.75878567	0.42374676	1.5368263
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	-0.030201394	1.0136673	0.45609668	-0.84136117
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.018670546	0.43387026	0.4309133	3.2139006
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	1.0897626	0.08322048	0.27161863	3.3067482
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-1.2821183	0.66631085	0.5715337	2.217347
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.39682767	0.14877085	0.30010667	2.9523184
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	-0.047946956	0.17042789	0.35316887	2.9447203
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	0.0610747	0.9793341	0.9311204	-0.36591893
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	2.3065908	0.6313737	0.5120488	-2.8338344
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.001966483	1.0022326	0.9765834	-0.004358407
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	1.544554	0.4975739	0.43678862	1.0721593
Marathi	6734866	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	-0.9079626	0.5436604	0.52128446	1.3638878
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	-0.08094453	0.029791204	0.049153615	1.1729437
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	0.34413657	0.224355	0.47907385	3.5854917
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.73320246	0.07276417	0.08476021	3.51302
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-0.5792097	0.045624707	0.30628198	5.2922077
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	1.6157408	0.1536934	0.05738764	-0.21531357
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-0.9182582	0.06510259	0.38735443	5.475442
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	-3.102836	0.59825	0.5017588	3.3345876
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.7154578	0.12019932	0.030223198	-1.7496822
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	clf	0.52572274	0.05810891	0.4044789	5.8083434
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	-1.2067349	0.114085115	0.39899668	-6.094916
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.250708	0.16176225	0.40847868	4.2011466
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	3.0921528	0.08734425	0.1340433	3.489423
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	0.6664843	0.1090939	0.3617149	6.297944
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	3.0619583	0.36372674	0.41538334	-3.5658865
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dislocated	0.8192456	0.74441826	0.40637934	-2.441274
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-2.409323	0.65693396	0.4294528	-4.22375
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	-3.9647412	0.4610171	0.5499125	-3.0357063
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	2.4182417	0.6272785	0.024360292	-0.74457645
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	0.019956276	1.0026474	0.27804524	-4.1350207
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	0.017749574	0.96965325	0.09228304	-2.761838
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	1.0389925	0.7545312	0.038837235	0.3587577
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.12374015	0.026978945	0.07833572	4.323218
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	0.9704494	0.054247785	0.2694593	6.5995917
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-1.9881781	0.07671576	0.21171264	4.950652
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-2.3669863	0.15206711	0.062357575	-3.569075
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	-0.28380463	0.07772242	0.034306437	1.9523911
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	-0.04639479	0.9828892	1.0211507	0.023878952
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.0234458	1.0066364	0.99715	0.0014364712
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	-0.18581273	0.95708996	0.9734119	0.34315974
Chinese	1105957	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	0.3614806	0.117581874	0.053457253	-1.2677594
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	1.7877421	-0.02688046	-0.07570193	-3.0554683
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	2.7938023	0.009096607	-0.016879346	-1.0168813
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-1.1454298	0.010303832	-0.027817763	0.69085747
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-3.0738976	-0.036250338	-0.018168882	-0.8716744
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	0.96512294	0.035946857	0.12751286	-3.7470505
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-1.6716805	-0.048547454	0.2343574	7.061942
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	0.54278666	0.98285896	0.9718552	0.6013055
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	cc	0.23450994	0.9076309	1.0365614	0.45002326
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	2.3036532	0.078425564	0.05556673	-3.3246787
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-3.8051572	0.39895108	-0.01980865	-0.3301034
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	2.4447925	-0.044535145	0.054374795	-5.2215962
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.4492215	0.372442	0.2300736	-0.15940544
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	-0.32102478	0.12346585	0.116565585	-0.373814
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-1.1243984	0.04667917	0.03845246	7.210421
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	3.012775	0.5018485	0.3918092	1.5507326
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dislocated	2.0351603	0.36716804	0.40275222	1.2014556
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	expl	-1.601	0.03236018	0.115897395	3.548216
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-6.0260677	0.14371724	0.13128401	-6.8061013
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-3.8067396	0.08053742	0.11553437	-6.0063963
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	goeswith	-1.4158627	0.7757847	0.7214531	-1.9999086
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	0.3269074	-0.011684723	-0.07722315	2.0907364
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	3.3597796	0.31155902	-0.06595597	-4.9115243
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	3.4964023	0.24584115	-0.094620064	-5.3114395
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	2.3297558	0.76036185	0.07372251	-1.792674
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	3.1442127	0.5931598	0.20284876	-6.041098
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	mark	-0.004340828	0.9886661	0.99129295	0.035525907
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.19658563	0.01717853	0.057750758	-4.296318
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	0.4917378	-0.02458048	0.03903334	3.0219133
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-2.0435557	-0.05217812	-0.024271203	1.114141
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.113150105	-0.029095137	0.022837225	-1.6120914
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	1.1788107	-0.020740556	0.017937927	-1.6213256
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	3.4865842	0.32631323	0.27597445	-4.258925
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	2.8065045	0.08442991	-0.09234942	-2.157901
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.0077598896	1.01781	0.99697244	-0.008897323
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	reparandum	0.0037356906	1.0138549	0.9562114	0.4315039
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	2.953437	0.4059524	0.3144677	1.995671
French	9269015	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	0.87602705	-0.031530775	0.15857704	-5.4029145
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	-1.6326749	0.12903357	0.030350475	0.067502685
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.4305168	0.068382666	0.033016026	-0.9144507
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.67520165	-0.033180684	0.039313577	0.84830546
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-2.4136384	0.13212918	0.1156294	3.2039347
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	-0.19149786	0.32602233	0.37465099	-3.784338
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-0.7592133	0.061778046	0.13154271	2.7828186
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	cc	0.5466977	1.0102496	0.9237687	0.66709584
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.7703595	0.1685814	0.242608	-3.5322576
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-0.8123424	0.025035748	0.09100628	-0.4080185
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	3.087396	0.09558719	0.35482788	-6.5231194
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	0.9536974	0.21767202	0.28446266	-2.185992
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	0.26346534	1.0075165	1.001851	0.27517
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-0.60561544	0.11071469	0.16869876	3.3740902
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	2.1527467	0.29558533	0.21955687	1.6999252
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-3.6535184	0.45595226	0.34843364	-4.447926
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	0.1800668	0.9571813	0.03516655	1.1471864
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	-0.15687227	0.5955647	0.16652144	-4.6852727
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.5991383	0.40015274	0.036656022	-0.38903818
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	1.7829264	0.72399515	0.273281	-4.5126023
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	list	1.5131439	0.8548344	0.5360254	-0.80562735
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-1.651358	0.09260894	0.055925943	1.5334088
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	-0.07039577	-0.040578082	0.010666432	0.7419655
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-0.31887278	0.08633095	0.1117806	0.44867706
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.56529295	0.036855202	0.02141223	-0.4376232
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	-0.4633156	0.035733797	0.021694789	-0.17478406
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	0.919539	0.7033957	0.56520414	-1.8107793
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	3.3009124	0.088880494	0.13244781	-2.2102807
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	-0.036383733	0.9932203	0.98677	-0.0037609562
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	1.0220468	0.41705516	0.25398958	-0.18262239
Estonian	9750613	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	0.09895337	0.10183238	0.0971599	-1.4324607
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	3.1030443	0.58137965	0.42790952	-4.364282
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	2.007424	0.1490318	0.082249425	-0.6083205
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.8902781	0.098386854	0.02947573	1.2472593
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-2.0840347	0.14775494	0.040602386	0.539997
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	1.3885138	0.30592126	0.413994	-4.2789807
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-2.4527733	0.08709407	0.053517796	-0.41691217
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	0.022846725	1.0188118	0.94691485	-0.25793895
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.7200701	0.27450064	0.2675768	-3.9952302
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	2.840542	0.15226673	0.39782858	-5.8560586
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	0.20470454	0.92644185	0.82887167	0.49091992
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	0.06526821	0.2894928	0.14189099	2.6000397
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	expl	-2.298787	0.094496205	0.102266766	-1.3216925
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-1.7550855	0.68643546	0.6265505	-2.181451
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-0.015595669	0.9971314	0.92141324	-0.7563811
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	-1.2870568	0.11808244	0.1284693	-1.5801938
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	1.1326336	0.70884436	0.060978953	-2.7722006
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	-0.029425267	1.0030581	0.36762765	-5.509907
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.0075873877	1.0025526	0.07631911	-0.92789054
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	0.49788782	0.8695405	0.32115188	-3.8672776
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.30332267	0.09882057	0.03228588	-2.3229866
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	0.009293966	0.05190471	-0.03478743	0.85010624
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	1.001608	0.716531	0.36818326	-2.0422797
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.5571714	0.059663933	0.061304506	-1.3821627
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	0.04139684	0.017645918	0.020676956	-0.66251093
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.008230272	1.0555059	1.0078794	0.037029438
Polish	1830518	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	0.69157445	0.16254596	0.26687878	-3.513981
Hindi	1987011	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	-0.023305278	0.04092405	-0.022105012	0.4901886
Hindi	1987011	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.310767	0.026480816	0.046111785	2.6158054
Hindi	1987011	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-1.7531205	-0.040975366	0.10542376	3.9948766
Hindi	1987011	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-1.497086	-0.045679606	0.05182653	3.6139762
