$Afrikaans	GERMANIC
xcomp	xcomp	Afrikaans	staat_xcomp	15	1.0	0.931034482759	# TODO seems volition doesn't appear?
xcomp	xcomp	Estonian	oskama_xcomp	33	0.787878787879	0.810200668896
xcomp	xcomp	Estonian	jõudma_xcomp	23	0.913043478261	0.810200668896
xcomp	xcomp	Estonian	pidama_xcomp	23	0.695652173913	0.810200668896
xcomp	xcomp	Estonian	tegema_xcomp	20	0.5	0.810200668896
xcomp	xcomp	Estonian	tulema_xcomp	18	0.777777777778	0.810200668896
xcomp	xcomp	Estonian	otsustama_xcomp	17	1.0	0.810200668896
xcomp	xcomp	Estonian	panema_xcomp	16	0.8125	0.810200668896
xcomp	xcomp	Estonian	lubama_xcomp	15	0.933333333333	0.810200668896
xcomp	xcomp	Estonian	laskma_xcomp	13	1.0	0.810200668896
xcomp	xcomp	Estonian	nimetama_xcomp	12	0.916666666667	0.810200668896
xcomp	xcomp	Estonian	kutsuma_xcomp	11	0.818181818182	0.810200668896
xcomp	xcomp	Estonian	julgema_xcomp	11	1.0	0.810200668896
xcomp	xcomp	Estonian	võimaldama_xcomp	11	1.0	0.810200668896
xcomp	xcomp	Estonian	käima_xcomp	11	0.727272727273	0.810200668896
xcomp	xcomp	Estonian	valmis_xcomp	11	1.0	0.810200668896
xcomp	xcomp	Estonian	soovima_xcomp	11	0.818181818182	0.810200668896 # volition
xcomp	xcomp	Estonian	pruukima_xcomp	10	1.0	0.810200668896
xcomp	xcomp	Estonian	üritama_xcomp	10	0.9	0.810200668896
xcomp	xcomp	Estonian	proovima_xcomp	10	0.9	0.810200668896
xcomp	xcomp	Estonian	kavatsema_xcomp	10	0.9	0.810200668896
$Finnish	AGREE
xcomp	xcomp	Finnish	haluta_xcomp	316	0.990506329114	0.962661981111	# all xcomp deps have same direction
xcomp	xcomp	Finnish	saada_xcomp	183	0.989071038251	0.962661981111
xcomp	xcomp	Finnish	tulla_xcomp	182	0.928571428571	0.962661981111
xcomp	xcomp	Finnish	yrittää_xcomp	137	1.0	0.962661981111
xcomp	xcomp	Finnish	pystyä_xcomp	130	1.0	0.962661981111
xcomp	xcomp	Finnish	osata_xcomp	130	0.992307692308	0.962661981111
xcomp	xcomp	Finnish	alkaa_xcomp	128	1.0	0.962661981111
xcomp	xcomp	Finnish	lähteä_xcomp	90	1.0	0.962661981111
xcomp	xcomp	Finnish	saada_xcomp:ds	89	0.988764044944	0.962661981111
xcomp	xcomp	Finnish	joutua_xcomp	88	0.931818181818	0.962661981111
xcomp	xcomp	Finnish	päästä_xcomp	82	0.939024390244	0.962661981111
xcomp	xcomp	Finnish	päättää_xcomp	71	1.0	0.962661981111
xcomp	xcomp	Finnish	mennä_xcomp	68	0.970588235294	0.962661981111
xcomp	xcomp	Finnish	käydä_xcomp	64	0.96875	0.962661981111
xcomp	xcomp	Finnish	jäädä_xcomp	60	0.9	0.962661981111
xcomp	xcomp	Finnish	tehdä_xcomp	54	0.888888888889	0.962661981111
xcomp	xcomp	Finnish	jaksaa_xcomp	51	1.0	0.962661981111
xcomp	xcomp	Finnish	pyrkiä_xcomp	51	1.0	0.962661981111
xcomp	xcomp	Finnish	pakko_xcomp:ds	51	1.0	0.962661981111
xcomp	xcomp	Finnish	vaikea_xcomp:ds	48	1.0	0.962661981111
xcomp	xcomp	Finnish	näyttää_xcomp	47	0.957446808511	0.962661981111
xcomp	xcomp	Finnish	pitää_xcomp	45	0.911111111111	0.962661981111
xcomp	xcomp	Finnish	tuntua_xcomp	43	0.953488372093	0.962661981111
xcomp	xcomp	Finnish	helppo_xcomp:ds	40	1.0	0.962661981111
xcomp	xcomp	Finnish	aikoa_xcomp	38	1.0	0.962661981111
xcomp	xcomp	Finnish	pyytää_xcomp:ds	37	1.0	0.962661981111
xcomp	xcomp	Finnish	uskaltaa_xcomp	37	1.0	0.962661981111
xcomp	xcomp	Finnish	olla_xcomp:ds	36	1.0	0.962661981111
xcomp	xcomp	Finnish	antaa_xcomp:ds	33	1.0	0.962661981111
xcomp	xcomp	Finnish	tulla_xcomp:ds	31	0.967741935484	0.962661981111
xcomp	xcomp	Finnish	aika_xcomp:ds	31	1.0	0.962661981111
xcomp	xcomp	Finnish	ehtiä_xcomp	30	0.966666666667	0.962661981111
xcomp	xcomp	Finnish	tärkeä_xcomp:ds	30	1.0	0.962661981111
xcomp	xcomp	Finnish	olla_xcomp	30	0.5	0.962661981111
xcomp	xcomp	Finnish	onnistua_xcomp	29	1.0	0.962661981111
xcomp	xcomp	Finnish	tarkoitus_xcomp:ds	29	1.0	0.962661981111
xcomp	xcomp	Finnish	syy_xcomp:ds	28	1.0	0.962661981111
xcomp	xcomp	Finnish	kyetä_xcomp	28	0.964285714286	0.962661981111
xcomp	xcomp	Finnish	viitsiä_xcomp	28	1.0	0.962661981111
xcomp	xcomp	Finnish	sanoa_xcomp	28	1.0	0.962661981111
xcomp	xcomp	Finnish	kehottaa_xcomp:ds	27	1.0	0.962661981111
xcomp	xcomp	Finnish	kannattaa_xcomp:ds	27	1.0	0.962661981111
xcomp	xcomp	Finnish	kertoa_xcomp	25	1.0	0.962661981111
xcomp	xcomp	Finnish	oppia_xcomp	25	0.96	0.962661981111
xcomp	xcomp	Finnish	hyvä_xcomp:ds	24	1.0	0.962661981111
xcomp	xcomp	Finnish	valita_xcomp:ds	23	0.695652173913	0.962661981111
xcomp	xcomp	Finnish	luvata_xcomp	23	1.0	0.962661981111
xcomp	xcomp	Finnish	ryhtyä_xcomp	21	1.0	0.962661981111
xcomp	xcomp	Finnish	nousta_xcomp	21	0.857142857143	0.962661981111
xcomp	xcomp	Finnish	muistaa_xcomp	21	1.0	0.962661981111
xcomp	xcomp	Finnish	ilmoittaa_xcomp	20	1.0	0.962661981111
xcomp	xcomp	Finnish	kehdata_xcomp	20	1.0	0.962661981111
xcomp	xcomp	Finnish	kutsua_xcomp:ds	19	1.0	0.962661981111
xcomp	xcomp	Finnish	tuntea_xcomp	18	1.0	0.962661981111
xcomp	xcomp	Finnish	suostua_xcomp	18	1.0	0.962661981111
xcomp	xcomp	Finnish	estää_xcomp:ds	18	1.0	0.962661981111
xcomp	xcomp	Finnish	tottua_xcomp	16	1.0	0.962661981111
xcomp	xcomp	Finnish	muuttua_xcomp	16	1.0	0.962661981111
xcomp	xcomp	Finnish	mahdollinen_xcomp:ds	16	1.0	0.962661981111
xcomp	xcomp	Finnish	ajatella_xcomp	16	1.0	0.962661981111
xcomp	xcomp	Finnish	panna_xcomp:ds	16	1.0	0.962661981111
xcomp	xcomp	Finnish	tahtoa_xcomp	15	0.933333333333	0.962661981111
xcomp	xcomp	Finnish	ottaa_xcomp:ds	13	0.846153846154	0.962661981111
xcomp	xcomp	Finnish	vaikuttaa_xcomp	13	1.0	0.962661981111
xcomp	xcomp	Finnish	keskittyä_xcomp	13	1.0	0.962661981111
xcomp	xcomp	Finnish	jäädä_xcomp:ds	13	1.0	0.962661981111
xcomp	xcomp	Finnish	kieltää_xcomp:ds	13	1.0	0.962661981111
xcomp	xcomp	Finnish	valmis_xcomp	12	1.0	0.962661981111
xcomp	xcomp	Finnish	jättää_xcomp	12	1.0	0.962661981111
xcomp	xcomp	Finnish	koettaa_xcomp	12	0.916666666667	0.962661981111
xcomp	xcomp	Finnish	uskoa_xcomp:ds	12	1.0	0.962661981111
xcomp	xcomp	Finnish	sanoa_xcomp:ds	12	0.916666666667	0.962661981111
xcomp	xcomp	Finnish	uskoa_xcomp	11	0.909090909091	0.962661981111
xcomp	xcomp	Finnish	odottaa_xcomp:ds	11	1.0	0.962661981111
xcomp	xcomp	Finnish	auttaa_xcomp:ds	11	1.0	0.962661981111
xcomp	xcomp	Finnish	pysyä_xcomp	11	1.0	0.962661981111
xcomp	xcomp	Finnish	kieltäytyä_xcomp	10	1.0	0.962661981111
xcomp	xcomp	Finnish	toivoa_xcomp	10	1.0	0.962661981111
xcomp	xcomp	Finnish	tarvita_xcomp:ds	10	0.3	0.962661981111
xcomp	xcomp	Finnish	turha_xcomp:ds	10	1.0	0.962661981111
xcomp	xcomp	Finnish	siirtyä_xcomp	10	1.0	0.962661981111
xcomp	xcomp	Finnish	katsoa_xcomp	10	0.8	0.962661981111
xcomp	xcomp	Finnish	huomata_xcomp:ds	10	1.0	0.962661981111
xcomp	xcomp	Finnish	laittaa_xcomp:ds	10	1.0	0.962661981111
xcomp	xcomp	Finnish	pitää_xcomp:ds	10	1.0	0.962661981111
xcomp	xcomp	Finnish	nähdä_xcomp:ds	10	0.8	0.962661981111
$French	AGREE
xcomp	xcomp	French	pouvoir_xcomp	1686	1.0	0.995777446597	# all xcomp deps have same direction
xcomp	xcomp	French	devoir_xcomp	1363	1.0	0.995777446597
xcomp	xcomp	French	permettre_xcomp	499	1.0	0.995777446597
xcomp	xcomp	French	devenir_xcomp	425	0.988235294118	0.995777446597
xcomp	xcomp	French	aller_xcomp	394	1.0	0.995777446597
xcomp	xcomp	French	rester_xcomp	321	0.984423676012	0.995777446597
xcomp	xcomp	French	être_xcomp	267	0.992509363296	0.995777446597
xcomp	xcomp	French	vouloir_xcomp	258	0.996124031008	0.995777446597
xcomp	xcomp	French	venir_xcomp	231	1.0	0.995777446597
xcomp	xcomp	French	falloir_xcomp	230	1.0	0.995777446597
xcomp	xcomp	French	sembler_xcomp	218	1.0	0.995777446597
xcomp	xcomp	French	décider_xcomp	203	1.0	0.995777446597
xcomp	xcomp	French	voir_xcomp	178	1.0	0.995777446597
xcomp	xcomp	French	continuer_xcomp	160	1.0	0.995777446597
xcomp	xcomp	French	appeler_xcomp	160	1.0	0.995777446597
xcomp	xcomp	French	avoir_xcomp	152	0.993421052632	0.995777446597
xcomp	xcomp	French	commencer_xcomp	124	1.0	0.995777446597
xcomp	xcomp	French	rendre_xcomp	123	1.0	0.995777446597
xcomp	xcomp	French	tenter_xcomp	122	1.0	0.995777446597
xcomp	xcomp	French	faire_xcomp	119	0.924369747899	0.995777446597
xcomp	xcomp	French	laisser_xcomp	108	1.0	0.995777446597
xcomp	xcomp	French	risquer_xcomp	97	1.0	0.995777446597
xcomp	xcomp	French	nommer_xcomp	95	1.0	0.995777446597
xcomp	xcomp	French	savoir_xcomp	93	1.0	0.995777446597
xcomp	xcomp	French	dire_xcomp	91	1.0	0.995777446597
xcomp	xcomp	French	demander_xcomp	88	1.0	0.995777446597
xcomp	xcomp	French	souhaiter_xcomp	82	1.0	0.995777446597
xcomp	xcomp	French	parvenir_xcomp	74	1.0	0.995777446597
xcomp	xcomp	French	paraître_xcomp	73	1.0	0.995777446597
xcomp	xcomp	French	destiner_xcomp	72	1.0	0.995777446597
xcomp	xcomp	French	obliger_xcomp	66	1.0	0.995777446597
xcomp	xcomp	French	chercher_xcomp	64	1.0	0.995777446597
xcomp	xcomp	French	refuser_xcomp	62	1.0	0.995777446597
xcomp	xcomp	French	essayer_xcomp	62	1.0	0.995777446597
xcomp	xcomp	French	charger_xcomp	60	1.0	0.995777446597
xcomp	xcomp	French	réussir_xcomp	56	1.0	0.995777446597
xcomp	xcomp	French	demeurer_xcomp	54	0.981481481481	0.995777446597
xcomp	xcomp	French	consister_xcomp	54	1.0	0.995777446597
xcomp	xcomp	French	cesser_xcomp	51	0.980392156863	0.995777446597
xcomp	xcomp	French	trouver_xcomp	50	0.98	0.995777446597
xcomp	xcomp	French	entendre_xcomp	46	1.0	0.995777446597
xcomp	xcomp	French	montrer_xcomp	46	1.0	0.995777446597
xcomp	xcomp	French	juger_xcomp	44	1.0	0.995777446597
xcomp	xcomp	French	envisager_xcomp	44	1.0	0.995777446597
xcomp	xcomp	French	espérer_xcomp	43	1.0	0.995777446597
xcomp	xcomp	French	engager_xcomp	42	1.0	0.995777446597
xcomp	xcomp	French	viser_xcomp	42	1.0	0.995777446597
xcomp	xcomp	French	proposer_xcomp	42	1.0	0.995777446597
xcomp	xcomp	French	déclarer_xcomp	42	1.0	0.995777446597
xcomp	xcomp	French	agir_xcomp	40	1.0	0.995777446597
xcomp	xcomp	French	contribuer_xcomp	39	1.0	0.995777446597
xcomp	xcomp	French	accepter_xcomp	39	1.0	0.995777446597
xcomp	xcomp	French	contraindre_xcomp	38	1.0	0.995777446597
xcomp	xcomp	French	empêcher_xcomp	37	1.0	0.995777446597
xcomp	xcomp	French	tenir_xcomp	37	1.0	0.995777446597
xcomp	xcomp	French	inviter_xcomp	35	1.0	0.995777446597
xcomp	xcomp	French	aider_xcomp	35	1.0	0.995777446597
xcomp	xcomp	French	considérer_xcomp	33	1.0	0.995777446597
xcomp	xcomp	French	accuser_xcomp	33	1.0	0.995777446597
xcomp	xcomp	French	arriver_xcomp	32	1.0	0.995777446597
xcomp	xcomp	French	préférer_xcomp	32	1.0	0.995777446597
xcomp	xcomp	French	prêt_xcomp	32	1.0	0.995777446597
xcomp	xcomp	French	amener_xcomp	32	1.0	0.995777446597
xcomp	xcomp	French	apparaître_xcomp	32	1.0	0.995777446597
xcomp	xcomp	French	conduire_xcomp	31	1.0	0.995777446597
xcomp	xcomp	French	constituer_xcomp	31	1.0	0.995777446597
xcomp	xcomp	French	estimer_xcomp	30	1.0	0.995777446597
xcomp	xcomp	French	capable_xcomp	30	1.0	0.995777446597
xcomp	xcomp	French	difficile_xcomp	29	1.0	0.995777446597
xcomp	xcomp	French	autoriser_xcomp	29	1.0	0.995777446597
xcomp	xcomp	French	intituler_xcomp	29	1.0	0.995777446597
xcomp	xcomp	French	hésiter_xcomp	29	0.965517241379	0.995777446597
xcomp	xcomp	French	suffire_xcomp	28	1.0	0.995777446597
xcomp	xcomp	French	inciter_xcomp	28	1.0	0.995777446597
xcomp	xcomp	French	passer_xcomp	27	0.962962962963	0.995777446597
xcomp	xcomp	French	susceptible_xcomp	27	1.0	0.995777446597
xcomp	xcomp	French	convenir_xcomp	27	1.0	0.995777446597
xcomp	xcomp	French	signifier_xcomp	27	1.0	0.995777446597
xcomp	xcomp	French	élire_xcomp	27	1.0	0.995777446597
xcomp	xcomp	French	servir_xcomp	26	0.961538461538	0.995777446597
xcomp	xcomp	French	classer_xcomp	25	1.0	0.995777446597
xcomp	xcomp	French	choisir_xcomp	25	0.96	0.995777446597
xcomp	xcomp	French	interdire_xcomp	25	1.0	0.995777446597
xcomp	xcomp	French	éviter_xcomp	24	1.0	0.995777446597
xcomp	xcomp	French	compter_xcomp	24	1.0	0.995777446597
xcomp	xcomp	French	révéler_xcomp	23	1.0	0.995777446597
xcomp	xcomp	French	finir_xcomp	23	1.0	0.995777446597
xcomp	xcomp	French	représenter_xcomp	23	0.913043478261	0.995777446597
xcomp	xcomp	French	avérer_xcomp	22	1.0	0.995777446597
xcomp	xcomp	French	menacer_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	forcer_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	revenir_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	aimer_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	terminer_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	possible_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	annoncer_xcomp	21	1.0	0.995777446597
xcomp	xcomp	French	pousser_xcomp	20	1.0	0.995777446597
xcomp	xcomp	French	sentir_xcomp	20	1.0	0.995777446597
xcomp	xcomp	French	apprêter_xcomp	20	1.0	0.995777446597
xcomp	xcomp	French	tarder_xcomp	19	1.0	0.995777446597
xcomp	xcomp	French	recommander_xcomp	19	1.0	0.995777446597
xcomp	xcomp	French	affirmer_xcomp	18	1.0	0.995777446597
xcomp	xcomp	French	mettre_xcomp	18	1.0	0.995777446597
xcomp	xcomp	French	conseiller_xcomp	18	1.0	0.995777446597
xcomp	xcomp	French	retrouver_xcomp	17	1.0	0.995777446597
xcomp	xcomp	French	qualifier_xcomp	17	1.0	0.995777446597
xcomp	xcomp	French	prévoir_xcomp	17	1.0	0.995777446597
xcomp	xcomp	French	penser_xcomp	17	1.0	0.995777446597
xcomp	xcomp	French	prétendre_xcomp	16	1.0	0.995777446597
xcomp	xcomp	French	contenter_xcomp	16	1.0	0.995777446597
xcomp	xcomp	French	apprendre_xcomp	16	1.0	0.995777446597
xcomp	xcomp	French	désigner_xcomp	16	1.0	0.995777446597
xcomp	xcomp	French	renoncer_xcomp	15	1.0	0.995777446597
xcomp	xcomp	French	croire_xcomp	14	1.0	0.995777446597
xcomp	xcomp	French	donner_xcomp	14	1.0	0.995777446597
xcomp	xcomp	French	incapable_xcomp	14	1.0	0.995777446597
xcomp	xcomp	French	valoir_xcomp	14	1.0	0.995777446597
xcomp	xcomp	French	condamner_xcomp	14	1.0	0.995777446597
xcomp	xcomp	French	surnommer_xcomp	13	1.0	0.995777446597
xcomp	xcomp	French	reconnaître_xcomp	13	1.0	0.995777446597
xcomp	xcomp	French	censé_xcomp	13	1.0	0.995777446597
xcomp	xcomp	French	soupçonner_xcomp	13	1.0	0.995777446597
xcomp	xcomp	French	soucieux_xcomp	13	1.0	0.995777446597
xcomp	xcomp	French	tendre_xcomp	12	1.0	0.995777446597
xcomp	xcomp	French	partir_xcomp	12	1.0	0.995777446597
xcomp	xcomp	French	ordonner_xcomp	12	1.0	0.995777446597
xcomp	xcomp	French	porter_xcomp	12	0.916666666667	0.995777446597
xcomp	xcomp	French	promettre_xcomp	12	0.916666666667	0.995777446597
xcomp	xcomp	French	efforcer_xcomp	12	1.0	0.995777446597
xcomp	xcomp	French	employer_xcomp	12	1.0	0.995777446597
xcomp	xcomp	French	craindre_xcomp	11	1.0	0.995777446597
xcomp	xcomp	French	désireux_xcomp	11	1.0	0.995777446597
xcomp	xcomp	French	assurer_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	reprocher_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	prendre_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	manquer_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	promouvoir_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	entreprendre_xcomp	10	1.0	0.995777446597
xcomp	xcomp	French	garder_xcomp	10	1.0	0.995777446597
$Galician	AGREE
xcomp	xcomp	Galician	considerar_xcomp	47	0.914893617021	0.975270479134	# all xcomp deps have same direction
xcomp	xcomp	Galician	resultar_xcomp	33	0.969696969697	0.975270479134
xcomp	xcomp	Galician	ter_xcomp	31	0.967741935484	0.975270479134
xcomp	xcomp	Galician	parecer_xcomp	24	0.958333333333	0.975270479134
xcomp	xcomp	Galician	quedar_xcomp	24	0.958333333333	0.975270479134
xcomp	xcomp	Galician	facer_xcomp	23	1.0	0.975270479134
xcomp	xcomp	Galician	ver_xcomp	22	0.954545454545	0.975270479134
xcomp	xcomp	Galician	querer_xcomp	17	1.0	0.975270479134
$German	GERMANIC
xcomp	xcomp	German	lassen_xcomp	136	0.522058823529	0.759878419453 # wollen is aux
xcomp	xcomp	German	versuchen_xcomp	61	0.934426229508	0.759878419453
xcomp	xcomp	German	machen_xcomp	56	0.464285714286	0.759878419453
xcomp	xcomp	German	sehen_xcomp	30	0.8	0.759878419453
xcomp	xcomp	German	beginnen_xcomp	27	0.888888888889	0.759878419453
xcomp	xcomp	German	fühlen_xcomp	26	0.653846153846	0.759878419453
xcomp	xcomp	German	nennen_xcomp	22	0.954545454545	0.759878419453
xcomp	xcomp	German	bezeichnen_xcomp	22	0.727272727273	0.759878419453
xcomp	xcomp	German	sein_xcomp	21	0.857142857143	0.759878419453
xcomp	xcomp	German	haben_xcomp	20	0.65	0.759878419453
xcomp	xcomp	German	finden_xcomp	14	0.785714285714	0.759878419453
xcomp	xcomp	German	scheinen_xcomp	13	0.846153846154	0.759878419453
xcomp	xcomp	German	bleiben_xcomp	12	0.666666666667	0.759878419453
xcomp	xcomp	German	geben_xcomp	11	0.727272727273	0.759878419453
xcomp	xcomp	German	zwingen_xcomp	11	1.0	0.759878419453
$Gothic	INCOMPATIBLE
xcomp	xcomp	Gothic	wisan#1_xcomp	1179	0.343511450382	0.48
xcomp	xcomp	Gothic	wairþan_xcomp	245	0.355102040816	0.48
xcomp	xcomp	Gothic	magan*_xcomp	92	0.923913043478	0.48
xcomp	xcomp	Gothic	wiljan_xcomp	45	0.933333333333	0.48	# volition (opposite order)
xcomp	xcomp	Gothic	nist_xcomp	36	0.916666666667	0.48
xcomp	xcomp	Gothic	du-ginnan_xcomp	35	0.942857142857	0.48
xcomp	xcomp	Gothic	haitan_xcomp	32	0.71875	0.48
xcomp	xcomp	Gothic	skulan*_xcomp	32	0.90625	0.48
xcomp	xcomp	Gothic	ga-saiƕan_xcomp	26	1.0	0.48
xcomp	xcomp	Gothic	haban_xcomp	16	0.5	0.48
xcomp	xcomp	Gothic	sokjan_xcomp	15	1.0	0.48
xcomp	xcomp	Gothic	bi-gitan_xcomp	14	0.785714285714	0.48
xcomp	xcomp	Gothic	qiþan_xcomp	14	0.857142857143	0.48
xcomp	xcomp	Gothic	bidjan_xcomp	10	1.0	0.48
xcomp	xcomp	Gothic	ga-taujan_xcomp	10	0.3	0.48
$Greek	AGREE
xcomp	xcomp	Greek	μπορώ_xcomp	128	1.0	0.976516634051	# all xcomp deps have same direction
xcomp	xcomp	Greek	θεωρώ_xcomp	34	0.970588235294	0.976516634051
xcomp	xcomp	Greek	γίνομαι_xcomp	22	1.0	0.976516634051
xcomp	xcomp	Greek	καθίσταμαι_xcomp	20	1.0	0.976516634051
xcomp	xcomp	Greek	έχω_xcomp	18	1.0	0.976516634051
xcomp	xcomp	Greek	προσπαθώ_xcomp	18	1.0	0.976516634051
xcomp	xcomp	Greek	εξακολουθώ_xcomp	13	1.0	0.976516634051
xcomp	xcomp	Greek	καθιστώ_xcomp	12	1.0	0.976516634051
xcomp	xcomp	Greek	αναγκάζω_xcomp	12	1.0	0.976516634051
xcomp	xcomp	Greek	οφείλω_xcomp	11	1.0	0.976516634051
xcomp	xcomp	Greek	αρχίζω_xcomp	10	1.0	0.976516634051
$Hebrew AGREE
xcomp	xcomp	Hebrew	אפשר_xcomp	87	1.0	0.9957002457	# all xcomp deps have same direction
xcomp	xcomp	Hebrew	יכול_xcomp	79	0.987341772152	0.9957002457
xcomp	xcomp	Hebrew	__xcomp	73	1.0	0.9957002457
xcomp	xcomp	Hebrew	צריך_xcomp	61	1.0	0.9957002457
xcomp	xcomp	Hebrew	ניסה_xcomp	57	1.0	0.9957002457
xcomp	xcomp	Hebrew	רצה_xcomp	56	1.0	0.9957002457
xcomp	xcomp	Hebrew	הצליח_xcomp	48	1.0	0.9957002457
xcomp	xcomp	Hebrew	יש_xcomp	47	0.978723404255	0.9957002457
xcomp	xcomp	Hebrew	עלול_xcomp	46	1.0	0.9957002457
xcomp	xcomp	Hebrew	ביקש_xcomp	36	1.0	0.9957002457
xcomp	xcomp	Hebrew	החליט_xcomp	36	1.0	0.9957002457
xcomp	xcomp	Hebrew	המשיך_xcomp	35	1.0	0.9957002457
xcomp	xcomp	Hebrew	אמור_xcomp	34	1.0	0.9957002457
xcomp	xcomp	Hebrew	סירב_xcomp	31	1.0	0.9957002457
xcomp	xcomp	Hebrew	חייב_xcomp	30	1.0	0.9957002457
xcomp	xcomp	Hebrew	מוכן_xcomp	28	1.0	0.9957002457
xcomp	xcomp	Hebrew	עשוי_xcomp	28	1.0	0.9957002457
xcomp	xcomp	Hebrew	נאלץ_xcomp	23	1.0	0.9957002457
xcomp	xcomp	Hebrew	קשה_xcomp	22	1.0	0.9957002457
xcomp	xcomp	Hebrew	ניתן_xcomp	22	1.0	0.9957002457
xcomp	xcomp	Hebrew	החל_xcomp	20	1.0	0.9957002457
xcomp	xcomp	Hebrew	מסוגל_xcomp	20	1.0	0.9957002457
xcomp	xcomp	Hebrew	אין_xcomp	20	1.0	0.9957002457
xcomp	xcomp	Hebrew	התכוון_xcomp	19	1.0	0.9957002457
xcomp	xcomp	Hebrew	עמד_xcomp	15	1.0	0.9957002457
xcomp	xcomp	Hebrew	הוא_xcomp	14	1.0	0.9957002457
xcomp	xcomp	Hebrew	הציע_xcomp	13	1.0	0.9957002457
xcomp	xcomp	Hebrew	רשאי_xcomp	11	1.0	0.9957002457
xcomp	xcomp	Hebrew	התחיל_xcomp	11	1.0	0.9957002457
xcomp	xcomp	Hebrew	תבע_xcomp	11	1.0	0.9957002457
xcomp	xcomp	Hebrew	הורה_xcomp	11	1.0	0.9957002457
xcomp	xcomp	Hebrew	דרש_xcomp	11	1.0	0.9957002457
xcomp	xcomp	Hebrew	הצטרך_xcomp	10	1.0	0.9957002457
xcomp	xcomp	Hebrew	בא_xcomp	10	1.0	0.9957002457
xcomp	xcomp	Hebrew	הרבה_xcomp	10	1.0	0.9957002457
xcomp	xcomp	Hebrew	נועד_xcomp	10	1.0	0.9957002457
xcomp	xcomp	Hebrew	יכל_xcomp	10	1.0	0.9957002457
$Hindi	AGREE
xcomp	xcomp	Hindi	हो_xcomp	315	0.00952380952381	0.0102040816327	# all xcomp deps have same direction
xcomp	xcomp	Hindi	रह_xcomp	131	0.00763358778626	0.0102040816327
xcomp	xcomp	Hindi	बन_xcomp	72	0.0138888888889	0.0102040816327
xcomp	xcomp	Hindi	कर_xcomp	18	0.0	0.0102040816327
xcomp	xcomp	Hindi	आ_xcomp	12	0.0833333333333	0.0102040816327
xcomp	xcomp	Hindi	लग_xcomp	10	0.0	0.0102040816327
$Hungarian	AGREE
xcomp	xcomp	Hungarian	kell_xcomp	80	0.875	0.907172995781	# all xcomp deps have same direction
xcomp	xcomp	Hungarian	tud_xcomp	26	0.961538461538	0.907172995781
xcomp	xcomp	Hungarian	lesz_xcomp	17	0.941176470588	0.907172995781
$Indonesian	AGREE
xcomp	xcomp	Hungarian	kíván_xcomp	12	1.0	0.907172995781
xcomp	xcomp	Indonesian	__xcomp	1237	0.900565885206	0.900565885206
$Irish	AGREE
xcomp	xcomp	Irish	bí_xcomp:pred	275	0.992727272727	0.976119402985	# all xcomp deps have same direction
xcomp	xcomp	Irish	bí_xcomp	125	0.992	0.976119402985
xcomp	xcomp	Irish	déan_xcomp	13	0.923076923077	0.976119402985
xcomp	xcomp	Irish	cur_xcomp	11	0.909090909091	0.976119402985
xcomp	xcomp	Irish	bheith_xcomp:pred	10	1.0	0.976119402985
xcomp	xcomp	Irish	féad_xcomp	10	1.0	0.976119402985
$Italian	AGREE
xcomp	xcomp	Italian	diventare_xcomp	137	0.978102189781	0.990494919698	# all xcomp deps have same direction
xcomp	xcomp	Italian	chiamare_xcomp	131	0.992366412214	0.990494919698
xcomp	xcomp	Italian	rendere_xcomp	120	1.0	0.990494919698
xcomp	xcomp	Italian	fare_xcomp	118	0.991525423729	0.990494919698
xcomp	xcomp	Italian	riuscire_xcomp	105	1.0	0.990494919698
xcomp	xcomp	Italian	sembrare_xcomp	89	0.988764044944	0.990494919698
xcomp	xcomp	Italian	continuare_xcomp	85	1.0	0.990494919698
xcomp	xcomp	Italian	cercare_xcomp	74	1.0	0.990494919698
xcomp	xcomp	Italian	andare_xcomp	70	0.985714285714	0.990494919698
xcomp	xcomp	Italian	vedere_xcomp	70	1.0	0.990494919698
xcomp	xcomp	Italian	considerare_xcomp	70	1.0	0.990494919698
xcomp	xcomp	Italian	rimanere_xcomp	63	0.968253968254	0.990494919698
xcomp	xcomp	Italian	tenere_xcomp	56	1.0	0.990494919698
xcomp	xcomp	Italian	ritenere_xcomp	48	1.0	0.990494919698
xcomp	xcomp	Italian	intendere_xcomp	47	1.0	0.990494919698
xcomp	xcomp	Italian	costringere_xcomp	46	1.0	0.990494919698
xcomp	xcomp	Italian	decidere_xcomp	43	1.0	0.990494919698
xcomp	xcomp	Italian	divenire_xcomp	42	1.0	0.990494919698
xcomp	xcomp	Italian	permettere_xcomp	41	1.0	0.990494919698
xcomp	xcomp	Italian	iniziare_xcomp	41	1.0	0.990494919698
