Language	FileName	Counter	DH_Weight	Dependency	DistanceWeight
Latin	860563	60000	-0.58731854	lifted_case	0.015975248
Latin	860563	60000	-0.07793821	lifted_cc	-0.004567967
Latin	860563	60000	-0.23164736	lifted_cop	0.005364396
Latin	860563	60000	-0.5033983	lifted_mark	0.018693082
Latin	860563	60000	-0.0012001768	mark	0.001383633
Latin	860563	60000	-0.11945642	nmod	-0.2639107
Latin	860563	60000	-0.22719154	nsubj	-0.49277085
Latin	860563	60000	0.07242392	nummod	-0.030429162
Latin	860563	60000	-0.19948167	obj	0.101210415
Latin	860563	60000	-0.34128535	obl	0.06082504
Latin	860563	60000	-0.032371305	orphan	-0.020562364
Latin	860563	60000	0.027657637	parataxis	-0.0016803663
Latin	860563	60000	0.0	punct	0.0
Latin	860563	60000	0.049313024	vocative	-0.011244472
Latin	860563	60000	0.0052452106	xcomp	0.1524686
Hungarian	1133667	140000	0.11059706	acl	1.0546528
Hungarian	1133667	140000	-0.11287974	advcl	1.4221238
Hungarian	1133667	140000	0.039652403	advmod	-2.837546
Hungarian	1133667	140000	-0.36982876	amod	-0.9925725
Hungarian	1133667	140000	-0.40812984	appos	0.22703251
Hungarian	1133667	140000	0.027864316	aux	-0.07155128
Hungarian	1133667	140000	-0.18690203	ccomp	1.5837299
Hungarian	1133667	140000	-0.26401535	compound	-1.4187615
Hungarian	1133667	140000	-1.2893351	conj	2.5463443
Hungarian	1133667	140000	0.048730016	csubj	0.3326931
Hungarian	1133667	140000	0.0054026255	dep	0.0
Hungarian	1133667	140000	-0.69558215	det	-1.486521
Hungarian	1133667	140000	0.006499809	discourse	-0.0024612632
Hungarian	1133667	140000	-0.010703759	dislocated	0.0
Hungarian	1133667	140000	-0.049364716	flat	-0.12133953
Hungarian	1133667	140000	0.002618624	goeswith	-0.00043342376
Hungarian	1133667	140000	-0.12654966	iobj	0.033419434
Hungarian	1133667	140000	-0.7454634	lifted_case	0.0
Hungarian	1133667	140000	-1.9701718	lifted_cc	0.028261898
Hungarian	1133667	140000	-0.39036652	lifted_cop	-0.004654199
Hungarian	1133667	140000	-0.4688484	lifted_mark	0.0
Hungarian	1133667	140000	-0.023000479	list	0.011523916
Hungarian	1133667	140000	-1.6556312	nmod	-0.2627791
Hungarian	1133667	140000	-1.2922118	nsubj	-0.31559044
Hungarian	1133667	140000	-0.26375046	nummod	-0.018085549
Hungarian	1133667	140000	10.003887	obj	-0.45930544
Hungarian	1133667	140000	-0.34532866	obl	0.18288216
Hungarian	1133667	140000	-0.049173813	orphan	0.0067431065
Hungarian	1133667	140000	-0.15377031	parataxis	0.35211563
Hungarian	1133667	140000	0.0	punct	0.0
Hungarian	1133667	140000	0.0052451175	vocative	0.0044942135
Hungarian	1133667	140000	0.1254205	xcomp	0.2056368
Urdu	3626320	30000	-0.118437596	acl	0.15874147
Urdu	3626320	30000	-0.042147126	advcl	0.56288815
Urdu	3626320	30000	-0.07472749	advmod	0.1291539
Urdu	3626320	30000	0.09846722	amod	-0.118507
Urdu	3626320	30000	-0.1200704	aux	-0.88825744
Urdu	3626320	30000	-0.0025033501	case	-0.0063880803
Urdu	3626320	30000	-0.15383476	compound	-1.1069117
Urdu	3626320	30000	-0.049469363	conj	0.6580164
Urdu	3626320	30000	-0.00084075244	dep	-0.112449184
Urdu	3626320	30000	0.0049053417	det	-0.039695047
Urdu	3626320	30000	-0.032288294	dislocated	-0.0028271533
Urdu	3626320	30000	-0.07242038	iobj	0.017434098
Urdu	3626320	30000	-0.74043036	lifted_case	-0.0009110871
Urdu	3626320	30000	0.20202921	lifted_cc	-0.00035551473
Urdu	3626320	30000	-0.057637308	lifted_cop	0.027239898
Urdu	3626320	30000	-0.05852382	lifted_mark	0.014424722
Urdu	3626320	30000	-0.002066402	mark	7.2845076e-05
Urdu	3626320	30000	-0.42094105	nmod	0.11727555
Urdu	3626320	30000	-0.047371123	nsubj	-0.25376552
Urdu	3626320	30000	-0.010188674	nummod	-0.04446506
Urdu	3626320	30000	-0.024907371	obj	0.61480635
Urdu	3626320	30000	0.061136793	obl	0.27675372
Urdu	3626320	30000	0.0	punct	0.0
Urdu	3626320	30000	-0.00047099128	vocative	0.00039331653
Urdu	3626320	30000	-0.021328565	xcomp	-0.0026714916
Indonesian	6665153	200000	-6.199305	acl	5.0372286
Indonesian	6665153	200000	-4.69693	advcl	6.100994
Indonesian	6665153	200000	-1.4603763	advmod	-7.5619645
Indonesian	6665153	200000	-4.7844934	amod	-3.5280633
Indonesian	6665153	200000	-5.4561	appos	2.1176288
Indonesian	6665153	200000	0.028480923	aux	-0.006090034
Indonesian	6665153	200000	-4.100152	ccomp	3.056634
Indonesian	6665153	200000	-5.888779	compound	-3.656316
Indonesian	6665153	200000	-6.0007005	conj	3.7404518
Indonesian	6665153	200000	-0.040052675	csubj	0.34025082
Indonesian	6665153	200000	-0.48124632	dep	2.940544
Indonesian	6665153	200000	1.2990267	det	-3.0231168
Indonesian	6665153	200000	-0.84980154	fixed	-1.8758538
Indonesian	6665153	200000	-5.913142	flat	-2.4271708
Indonesian	6665153	200000	-0.23473516	iobj	0.2284183
Indonesian	6665153	200000	-7.2256513	lifted_case	-0.07556193
Indonesian	6665153	200000	-6.235451	lifted_cc	0.33458805
Indonesian	6665153	200000	-4.9671326	lifted_cop	0.0
Indonesian	6665153	200000	-5.7791414	lifted_mark	0.7257303
Indonesian	6665153	200000	-6.402845	nmod	2.3134215
Indonesian	6665153	200000	6.3275924	nsubj	-1.4286376
Indonesian	6665153	200000	-4.7115583	nummod	-4.77419
Indonesian	6665153	200000	-6.4560914	obj	-2.821693
Indonesian	6665153	200000	-6.4472837	obl	-0.22168024
Indonesian	6665153	200000	-2.1871943	parataxis	2.1368415
Indonesian	6665153	200000	0.0	punct	0.0
Indonesian	6665153	200000	-4.964532	xcomp	2.32775
Catalan	8173078	120000	-5.652516	acl	4.8326817
Catalan	8173078	120000	-4.903527	advcl	4.7370434
Catalan	8173078	120000	-2.9635236	advmod	-4.6969132
Catalan	8173078	120000	-4.6120048	amod	-3.2968655
Catalan	8173078	120000	-2.9987018	appos	2.325417
Catalan	8173078	120000	2.9151103	aux	-5.360531
Catalan	8173078	120000	-0.2988702	cc	0.26465857
Catalan	8173078	120000	-5.1871195	ccomp	3.807522
Catalan	8173078	120000	-1.717334	compound	-1.9204357
Catalan	8173078	120000	-5.394231	conj	5.112208
Catalan	8173078	120000	-3.0179422	csubj	2.6136878
Catalan	8173078	120000	-0.115359075	dep	-0.0026861662
Catalan	8173078	120000	4.009292	det	-5.315145
Catalan	8173078	120000	0.8068122	expl	-1.3873043
Catalan	8173078	120000	-1.1685468	fixed	-3.511984
Catalan	8173078	120000	-1.5858761	flat	-2.1688466
Catalan	8173078	120000	-0.7037756	iobj	-1.2226862
Catalan	8173078	120000	-7.0043383	lifted_case	1.1768278
Catalan	8173078	120000	-5.650011	lifted_cc	0.27688372
Catalan	8173078	120000	-5.055216	lifted_cop	0.026158784
Catalan	8173078	120000	-6.1961226	lifted_mark	1.1016653
Catalan	8173078	120000	-0.0019978231	mark	-0.041517116
Catalan	8173078	120000	-6.1060753	nmod	-0.22324125
Catalan	8173078	120000	5.1939664	nsubj	0.6449834
Catalan	8173078	120000	0.3703219	nummod	-1.4803661
Catalan	8173078	120000	-6.0552435	obj	-1.2259039
Catalan	8173078	120000	-5.0897756	obl	1.5646671
Catalan	8173078	120000	-0.08131918	orphan	0.034009423
Catalan	8173078	120000	-0.33213538	parataxis	0.59840524
Catalan	8173078	120000	0.0	punct	0.0
Catalan	8173078	120000	-4.0684066	xcomp	2.737537
Finnish	6317873	20000	-0.17547508	acl	0.16645667
Finnish	6317873	20000	0.05602788	advcl	0.27868387
Finnish	6317873	20000	0.15759228	advmod	-0.32036775
Finnish	6317873	20000	-0.055724323	amod	-0.06517513
Finnish	6317873	20000	-0.012128132	appos	0.031632148
Finnish	6317873	20000	-0.05493948	aux	-0.31339964
Finnish	6317873	20000	0.017109612	ccomp	0.13789545
Finnish	6317873	20000	0.024175333	compound	-0.015775021
Finnish	6317873	20000	0.04513917	conj	0.42323637
Finnish	6317873	20000	0.003947434	csubj	0.017105903
Finnish	6317873	20000	-0.0035636006	dep	-0.008118593
Finnish	6317873	20000	-0.099353306	det	0.0031302385
Finnish	6317873	20000	-0.00012319094	discourse	-0.00087201747
Finnish	6317873	20000	-0.0074879243	expl	-0.013380786
Finnish	6317873	20000	-0.0061231763	fixed	-0.0053419117
Finnish	6317873	20000	-0.010059672	flat	-0.040654317
Finnish	6317873	20000	0.0038722754	goeswith	-0.0012628562
Finnish	6317873	20000	-0.010613954	lifted_case	0.00013221227
Finnish	6317873	20000	-0.14268981	lifted_cc	0.0018054136
Finnish	6317873	20000	0.0085722245	lifted_cop	-0.0014793595
Finnish	6317873	20000	-0.0036795516	lifted_mark	0.0037221012
Finnish	6317873	20000	-0.06931033	nmod	0.025288701
Finnish	6317873	20000	0.2714056	nsubj	-0.38405278
Finnish	6317873	20000	0.0013959602	nummod	-0.039303515
Finnish	6317873	20000	-9.998408	obj	0.04960644
Finnish	6317873	20000	0.21458596	obl	-0.026479356
Finnish	6317873	20000	0.006390018	orphan	0.015750775
Finnish	6317873	20000	-0.028679848	parataxis	0.02386202
Finnish	6317873	20000	0.0	punct	0.0
Finnish	6317873	20000	-0.0008555312	reparandum	0.0025963115
Finnish	6317873	20000	-0.0064666653	vocative	-0.0052536945
Finnish	6317873	20000	-0.07227542	xcomp	0.060013514
Hebrew	2581403	200000	-6.0535736	acl	5.6606836
Hebrew	2581403	200000	-5.0482016	advcl	4.4003706
Hebrew	2581403	200000	-4.172696	advmod	-5.828028
Hebrew	2581403	200000	-3.668797	amod	-1.7461176
Hebrew	2581403	200000	-3.212327	appos	1.8504641
Hebrew	2581403	200000	1.2153082	aux	-4.358513
Hebrew	2581403	200000	-0.08933917	case	0.04721574
Hebrew	2581403	200000	0.04127288	cc	-0.5284821
Hebrew	2581403	200000	-5.1671863	ccomp	3.6990244
Hebrew	2581403	200000	-5.698294	compound	-1.68717
Hebrew	2581403	200000	-5.9507213	conj	6.7265034
Hebrew	2581403	200000	-0.30265737	csubj	0.1426369
Hebrew	2581403	200000	-2.0958624	dep	-1.560973
Hebrew	2581403	200000	-4.0927114	det	-6.0170846
Hebrew	2581403	200000	0.0045236675	dislocated	0.042935494
Hebrew	2581403	200000	-0.28106213	fixed	-1.90273
Hebrew	2581403	200000	-1.098924	flat	-1.2772729
Hebrew	2581403	200000	-0.057114623	goeswith	0.013700887
Hebrew	2581403	200000	-5.7477226	iobj	0.5678572
Hebrew	2581403	200000	-7.8653593	lifted_case	2.0749311
Hebrew	2581403	200000	-6.4799857	lifted_cc	-0.017988402
Hebrew	2581403	200000	-3.8376281	lifted_cop	0.0
Hebrew	2581403	200000	-6.604264	lifted_mark	0.0
Hebrew	2581403	200000	-6.185133	nmod	2.7163446
Hebrew	2581403	200000	5.395324	nsubj	-0.97431844
Hebrew	2581403	200000	-2.7497313	nummod	-2.1470523
Hebrew	2581403	200000	-5.7092013	obj	-2.7985384
Hebrew	2581403	200000	-6.1545615	obl	-0.032334767
Hebrew	2581403	200000	-0.57654595	parataxis	0.06614413
Hebrew	2581403	200000	0.0	punct	0.0
Hebrew	2581403	200000	-5.386795	xcomp	2.868226
Swedish	8899873	200000	-2.3377903	acl	3.7413573
Swedish	8899873	200000	4.65443	advcl	4.0915565
Swedish	8899873	200000	3.0217392	advmod	-3.4586067
Swedish	8899873	200000	0.3336337	amod	-2.3864822
Swedish	8899873	200000	-1.7860135	appos	1.9417392
Swedish	8899873	200000	3.359922	aux	-5.491719
Swedish	8899873	200000	4.056064	ccomp	2.2661884
Swedish	8899873	200000	1.4362637	compound	-3.0928617
Swedish	8899873	200000	-4.962547	conj	6.189472
Swedish	8899873	200000	1.6683757	csubj	1.8491235
Swedish	8899873	200000	-4.3667765	det	-4.33799
Swedish	8899873	200000	-0.5068864	discourse	-0.5119914
Swedish	8899873	200000	-1.1864938	dislocated	0.95013136
Swedish	8899873	200000	1.3059494	expl	-3.901817
Swedish	8899873	200000	1.5676429	fixed	-2.302432
Swedish	8899873	200000	0.038098417	flat	-0.30900273
Swedish	8899873	200000	-1.2181133	iobj	-0.62938684
Swedish	8899873	200000	-6.6705256	lifted_case	0.6069214
Swedish	8899873	200000	-5.679226	lifted_cc	0.05511104
Swedish	8899873	200000	-3.9792175	lifted_cop	0.060918324
Swedish	8899873	200000	4.5949807	lifted_mark	1.4162533
Swedish	8899873	200000	-0.009989042	list	-0.015377614
Swedish	8899873	200000	0.0	mark	0.0
Swedish	8899873	200000	-5.840931	nmod	0.7444488
Swedish	8899873	200000	-5.827281	nsubj	-2.8730679
Swedish	8899873	200000	-1.4692302	nummod	-0.7680947
Swedish	8899873	200000	9.97819	obj	-0.41145986
Swedish	8899873	200000	-5.784937	obl	1.6982377
Swedish	8899873	200000	-0.4021096	orphan	0.07125961
Swedish	8899873	200000	-2.7388165	parataxis	3.0562744
Swedish	8899873	200000	0.0	punct	0.0
Swedish	8899873	200000	-0.028172357	reparandum	-0.04727906
Swedish	8899873	200000	0.030220704	vocative	0.10980433
Swedish	8899873	200000	4.09956	xcomp	1.6891695
German	4800420	180000	4.5082335	acl	4.0139146
German	4800420	180000	3.328879	advcl	4.6345215
German	4800420	180000	2.986036	advmod	-6.0938644
German	4800420	180000	-3.2942922	amod	-2.6509793
German	4800420	180000	0.8416043	appos	-0.16662146
German	4800420	180000	-3.4746997	aux	-4.3470044
German	4800420	180000	3.1208916	ccomp	2.6769512
German	4800420	180000	-2.7037315	compound	-3.0082698
German	4800420	180000	-4.1081924	conj	5.4770813
German	4800420	180000	1.2901981	csubj	1.4877514
German	4800420	180000	-0.3157133	dep	-0.48376647
German	4800420	180000	4.811054	det	-4.0415134
German	4800420	180000	0.0074446774	expl	-1.747159
German	4800420	180000	0.656587	fixed	-0.0312422
German	4800420	180000	-1.3283602	flat	-1.6491863
German	4800420	180000	1.7000387	iobj	-0.75866884
German	4800420	180000	6.7277713	lifted_case	1.6995468
German	4800420	180000	-4.362347	lifted_cc	0.12142708
German	4800420	180000	4.081315	lifted_cop	0.46193504
German	4800420	180000	4.486671	lifted_mark	-0.08846154
German	4800420	180000	0.0084686745	mark	0.00091236294
German	4800420	180000	5.8513412	nmod	1.5520535
German	4800420	180000	-5.8939686	nsubj	0.48230687
German	4800420	180000	3.125346	nummod	-1.1055572
German	4800420	180000	9.9796295	obj	-1.9191443
German	4800420	180000	5.21362	obl	1.2202263
German	4800420	180000	-0.42333242	parataxis	2.2120411
German	4800420	180000	0.0	punct	0.0
German	4800420	180000	2.4325106	xcomp	2.0510976
Telugu	9185297	10000	-0.0021179195	acl	-0.00046246883
Telugu	9185297	10000	0.002883466	advcl	0.009441237
Telugu	9185297	10000	0.008088957	advmod	0.0026574626
Telugu	9185297	10000	-0.001255767	amod	-0.00029829273
Telugu	9185297	10000	0.0088353725	ccomp	0.010118299
Telugu	9185297	10000	0.006189175	compound	-0.009832014
Telugu	9185297	10000	0.0006728854	conj	0.001248378
Telugu	9185297	10000	-0.00028357533	csubj	0.0023097573
Telugu	9185297	10000	0.0	dep	0.0
Telugu	9185297	10000	-0.0029076454	det	-0.0021343736
Telugu	9185297	10000	0.0021937655	discourse	-0.0010237122
Telugu	9185297	10000	-0.00048074735	dislocated	-3.4225115e-05
Telugu	9185297	10000	-0.0010453403	flat	-1.4203808e-05
Telugu	9185297	10000	0.007187843	iobj	0.0005165543
Telugu	9185297	10000	-0.002200373	lifted_case	0.0
Telugu	9185297	10000	-0.0007210613	lifted_cc	0.0
Telugu	9185297	10000	-0.0050450834	lifted_mark	0.0
Telugu	9185297	10000	0.00042415137	list	0.0
Telugu	9185297	10000	-0.0057944264	nmod	-0.0023977752
Telugu	9185297	10000	0.02593225	nsubj	-0.010880917
Telugu	9185297	10000	-0.005967483	nummod	0.0024351145
Telugu	9185297	10000	-10.0	obj	-0.004845497
Telugu	9185297	10000	0.011875277	obl	0.0003843181
Telugu	9185297	10000	-5.460628e-05	orphan	-7.985082e-05
Telugu	9185297	10000	0.0013888143	parataxis	0.0025861522
Telugu	9185297	10000	0.0	punct	0.0
Telugu	9185297	10000	-0.00034310186	vocative	-0.000105675936
Telugu	9185297	10000	-0.0007138433	xcomp	0.00041177662
Czech	1111770	180000	4.833079	acl	3.8249772
Czech	1111770	180000	3.9317791	advcl	3.6558242
Czech	1111770	180000	-1.8125381	advmod	-5.6838717
Czech	1111770	180000	3.906616	amod	-2.6217256
Czech	1111770	180000	2.6330326	appos	2.0109878
Czech	1111770	180000	-0.817576	aux	-3.523391
Czech	1111770	180000	0.0006129923	case	0.0059221424
Czech	1111770	180000	-0.17734419	cc	-0.073520295
Czech	1111770	180000	4.517702	ccomp	2.9278316
Czech	1111770	180000	0.58574116	compound	-0.025285361
Czech	1111770	180000	5.0808415	conj	5.347779
Czech	1111770	180000	4.0976214	csubj	2.9057248
Czech	1111770	180000	2.9979448	dep	0.5690144
Czech	1111770	180000	1.8811685	det	-3.615485
Czech	1111770	180000	-0.26691496	discourse	-0.21548842
Czech	1111770	180000	0.919708	expl	-4.652501
Czech	1111770	180000	-0.9960713	fixed	-1.4651606
Czech	1111770	180000	-3.0372195	flat	-0.9776581
Czech	1111770	180000	-0.064991094	iobj	-2.21965
Czech	1111770	180000	6.8053813	lifted_case	1.3291358
Czech	1111770	180000	5.8918715	lifted_cc	0.03274992
Czech	1111770	180000	5.095624	lifted_cop	0.007934759
Czech	1111770	180000	5.4719195	lifted_mark	0.120511204
Czech	1111770	180000	0.017771715	mark	-0.0021305666
Czech	1111770	180000	6.2529063	nmod	1.4565566
Czech	1111770	180000	-4.635427	nsubj	0.6943169
Czech	1111770	180000	2.9046276	nummod	-1.5897913
Czech	1111770	180000	5.6430225	obj	-1.8135855
Czech	1111770	180000	6.263566	obl	0.28283992
Czech	1111770	180000	2.4462364	orphan	0.435087
Czech	1111770	180000	0.14377476	parataxis	0.8825882
Czech	1111770	180000	0.0	punct	0.0
Czech	1111770	180000	0.28427494	vocative	-0.12790318
Czech	1111770	180000	5.0270457	xcomp	2.1174326
Italian	2586367	190000	-5.8160887	acl	4.6496563
Italian	2586367	190000	-4.9171424	advcl	5.4666157
Italian	2586367	190000	-4.102955	advmod	-5.212465
Italian	2586367	190000	-5.1846223	amod	-2.3049097
Italian	2586367	190000	-3.0515044	appos	1.7598628
Italian	2586367	190000	3.206807	aux	-5.0153384
Italian	2586367	190000	0.02717935	case	0.0
Italian	2586367	190000	-0.009107426	cc	0.03500586
Italian	2586367	190000	-4.8272386	ccomp	3.8329444
Italian	2586367	190000	-1.178163	compound	-0.6122478
Italian	2586367	190000	-5.732727	conj	6.185807
Italian	2586367	190000	-2.9136868	csubj	0.80692196
Italian	2586367	190000	1.1881686	dep	-1.8713716
Italian	2586367	190000	3.2317939	det	-4.518874
Italian	2586367	190000	0.20752318	discourse	-1.6467912
Italian	2586367	190000	0.12608366	dislocated	0.10676098
Italian	2586367	190000	1.9398253	expl	-3.936412
Italian	2586367	190000	1.5199192	fixed	-1.4818655
Italian	2586367	190000	-2.8923867	flat	-1.6407046
Italian	2586367	190000	-0.06889004	goeswith	-0.034612294
Italian	2586367	190000	0.78890467	iobj	-2.161446
Italian	2586367	190000	-7.5575714	lifted_case	0.32128528
Italian	2586367	190000	-6.0445876	lifted_cc	-0.031137234
Italian	2586367	190000	-5.10793	lifted_cop	0.015556395
Italian	2586367	190000	-6.2237587	lifted_mark	1.2785838
Italian	2586367	190000	-0.21310909	list	0.2430091
Italian	2586367	190000	-6.9717455	nmod	2.0862644
Italian	2586367	190000	4.9879713	nsubj	1.0701885
Italian	2586367	190000	-0.63550156	nummod	-1.7035407
Italian	2586367	190000	-9.965539	obj	-1.0072309
Italian	2586367	190000	-6.747474	obl	1.8812405
Italian	2586367	190000	-0.51016957	orphan	0.08108798
Italian	2586367	190000	-0.0044420157	parataxis	2.8040934
Italian	2586367	190000	0.0	punct	0.0
Italian	2586367	190000	-0.01106258	reparandum	-0.011894205
Italian	2586367	190000	0.32121667	vocative	-1.3566911
Italian	2586367	190000	-4.6024446	xcomp	1.9227939
Telugu	6051529	200000	-0.5787703	acl	0.25603494
Telugu	6051529	200000	-0.8941218	advcl	1.987652
Telugu	6051529	200000	-2.852512	advmod	-1.098816
Telugu	6051529	200000	-1.9010793	amod	0.06889202
Telugu	6051529	200000	-1.2080903	ccomp	1.4637725
Telugu	6051529	200000	-1.5744661	compound	-1.4226785
Telugu	6051529	200000	-0.78586614	conj	0.25120133
Telugu	6051529	200000	1.188187	csubj	0.2567689
Telugu	6051529	200000	0.0	dep	0.0
Telugu	6051529	200000	-1.8239298	det	-0.62100697
Telugu	6051529	200000	0.10944492	discourse	-0.2551828
Telugu	6051529	200000	0.03052523	dislocated	0.04291918
Telugu	6051529	200000	-0.27982768	flat	-0.014570901
Telugu	6051529	200000	0.98303807	iobj	-0.17314301
Telugu	6051529	200000	-1.9546793	lifted_case	0.0
Telugu	6051529	200000	-0.22237267	lifted_cc	0.0
Telugu	6051529	200000	-1.0331342	lifted_mark	0.0
Telugu	6051529	200000	-0.05567152	list	0.0
Telugu	6051529	200000	-2.8686202	nmod	-0.057132393
Telugu	6051529	200000	5.076485	nsubj	-1.258058
Telugu	6051529	200000	-1.1281576	nummod	-0.192843
Telugu	6051529	200000	-10.008905	obj	-0.19470802
Telugu	6051529	200000	-3.7895107	obl	0.41632771
Telugu	6051529	200000	-0.03753124	orphan	-0.014690349
Telugu	6051529	200000	-0.21117626	parataxis	0.3780303
Telugu	6051529	200000	0.0	punct	0.0
Telugu	6051529	200000	0.015049894	vocative	-0.018958185
Telugu	6051529	200000	-0.26791453	xcomp	0.20021205
Bulgarian	3545972	200000	-1.6745924	acl	0.67097384
Bulgarian	3545972	200000	-0.4378545	advcl	1.5477458
Bulgarian	3545972	200000	0.06523398	advmod	-2.453086
Bulgarian	3545972	200000	-1.8069953	amod	-1.4042909
Bulgarian	3545972	200000	-0.015440486	appos	0.0069666505
Bulgarian	3545972	200000	0.18039286	aux	-2.410623
Bulgarian	3545972	200000	-1.7279049	ccomp	1.209232
Bulgarian	3545972	200000	0.0011715144	compound	0.0
Bulgarian	3545972	200000	-1.9644741	conj	2.163494
Bulgarian	3545972	200000	-0.243141	csubj	0.47012776
Bulgarian	3545972	200000	-0.6144689	det	-0.28096652
Bulgarian	3545972	200000	0.15124623	discourse	-0.45353043
Bulgarian	3545972	200000	0.091454424	expl	-1.9442348
Bulgarian	3545972	200000	0.22433773	fixed	-0.28996477
Bulgarian	3545972	200000	-0.25929195	flat	-0.13781568
Bulgarian	3545972	200000	-0.0020907582	goeswith	-0.0010570254
Bulgarian	3545972	200000	-2.4156477	iobj	0.94433945
Bulgarian	3545972	200000	-4.5007057	lifted_case	0.07404975
Bulgarian	3545972	200000	-2.5627985	lifted_cc	0.030198714
Bulgarian	3545972	200000	-1.8513926	lifted_cop	0.0
Bulgarian	3545972	200000	-1.6738241	lifted_mark	0.19322103
Bulgarian	3545972	200000	-3.8275487	nmod	1.2218695
Bulgarian	3545972	200000	2.1302955	nsubj	-0.5891371
Bulgarian	3545972	200000	-0.3288509	nummod	-0.2922973
Bulgarian	3545972	200000	-9.999226	obj	-0.27303267
Bulgarian	3545972	200000	-2.6861498	obl	1.0000495
Bulgarian	3545972	200000	-0.0033769554	orphan	-0.0026819522
Bulgarian	3545972	200000	-0.8961382	parataxis	0.41968897
Bulgarian	3545972	200000	0.0	punct	0.0
Bulgarian	3545972	200000	0.0077449856	vocative	0.0005059642
Bulgarian	3545972	200000	-0.822431	xcomp	0.58029056
Latvian	1500455	200000	-5.7980285	acl	3.233917
Latvian	1500455	200000	-4.3020782	advcl	4.747955
Latvian	1500455	200000	4.463858	advmod	-3.5221086
Latvian	1500455	200000	-4.666851	amod	-3.2370918
Latvian	1500455	200000	-0.050916944	appos	-0.0122708455
Latvian	1500455	200000	3.8776557	aux	-4.624625
Latvian	1500455	200000	-5.5611258	ccomp	4.274927
Latvian	1500455	200000	-2.9939961	compound	0.27353334
Latvian	1500455	200000	-5.678011	conj	6.3886647
Latvian	1500455	200000	-3.4864552	csubj	1.8610914
Latvian	1500455	200000	-1.1884687	dep	-0.07598132
Latvian	1500455	200000	-4.557231	det	-1.8981081
Latvian	1500455	200000	3.6913188	discourse	-2.2932367
Latvian	1500455	200000	0.00943	fixed	0.02417439
Latvian	1500455	200000	-0.53663605	flat	-1.1061842
Latvian	1500455	200000	-0.0498339	goeswith	0.0
Latvian	1500455	200000	-4.600354	iobj	1.9517913
Latvian	1500455	200000	-6.182307	lifted_case	0.0062540853
Latvian	1500455	200000	-6.499533	lifted_cc	0.3695749
Latvian	1500455	200000	-5.70202	lifted_cop	0.0
Latvian	1500455	200000	-6.145662	lifted_mark	0.13779236
Latvian	1500455	200000	-6.1266007	nmod	0.3357088
Latvian	1500455	200000	-5.6524644	nsubj	-5.172203
Latvian	1500455	200000	-0.6563993	nummod	-0.25590762
Latvian	1500455	200000	-4.888132	obj	-1.2500365
Latvian	1500455	200000	-1.951575	obl	-0.7967381
Latvian	1500455	200000	-0.44604778	orphan	0.119390175
Latvian	1500455	200000	1.1215996	parataxis	0.4086755
Latvian	1500455	200000	0.0	punct	0.0
Latvian	1500455	200000	0.1754353	vocative	-0.18903655
Latvian	1500455	200000	-4.2504544	xcomp	0.30021036
Irish	9333379	200000	-5.2892966	acl	4.5308456
Irish	9333379	200000	-5.260251	advcl	4.915851
Irish	9333379	200000	-4.0891213	advmod	-6.195163
Irish	9333379	200000	-2.0205772	amod	-3.3697977
Irish	9333379	200000	-3.4481537	appos	1.1385877
Irish	9333379	200000	-5.1826353	ccomp	6.0005927
Irish	9333379	200000	-5.4437704	compound	-3.6927187
Irish	9333379	200000	-5.715645	conj	4.1116714
Irish	9333379	200000	-5.2472796	csubj	2.8978295
Irish	9333379	200000	-4.272659	det	-5.4213896
Irish	9333379	200000	-0.5329587	fixed	-3.0358648
Irish	9333379	200000	-1.640338	flat	-0.24907131
Irish	9333379	200000	-7.473309	lifted_case	1.0073979
Irish	9333379	200000	-6.4160075	lifted_cc	1.7478826
Irish	9333379	200000	-5.5648217	lifted_cop	0.005158124
Irish	9333379	200000	-6.951232	lifted_mark	0.101094835
Irish	9333379	200000	0.0	list	0.0
Irish	9333379	200000	0.0	mark	0.0
Irish	9333379	200000	-6.383483	nmod	-0.6325107
Irish	9333379	200000	3.8713894	nsubj	-4.224191
Irish	9333379	200000	2.85378	nummod	-1.9266821
Irish	9333379	200000	10.024732	obj	0.7801067
Irish	9333379	200000	-6.0035577	obl	-1.6435405
Irish	9333379	200000	-2.358552	parataxis	2.4602349
Irish	9333379	200000	0.0	punct	0.0
Irish	9333379	200000	0.46606556	vocative	0.4922101
Irish	9333379	200000	-6.600498	xcomp	0.20174184
Tamil	1776603	200000	1.3455704	acl	-2.228349
Tamil	1776603	200000	6.2333035	advcl	5.2031207
Tamil	1776603	200000	3.676677	advmod	-6.5815763
Tamil	1776603	200000	5.8834743	amod	3.16816
Tamil	1776603	200000	0.80696887	appos	0.2518638
Tamil	1776603	200000	-4.0447006	aux	-4.92748
Tamil	1776603	200000	5.811049	ccomp	4.6969757
Tamil	1776603	200000	-0.9346776	compound	-1.0252738
Tamil	1776603	200000	4.2150197	conj	3.3616047
Tamil	1776603	200000	2.4325447	csubj	1.396899
Tamil	1776603	200000	1.2487044	det	-0.7067838
Tamil	1776603	200000	1.0275095	iobj	-0.63272357
Tamil	1776603	200000	5.1846476	lifted_case	0.0
Tamil	1776603	200000	4.3913608	lifted_cc	0.0
Tamil	1776603	200000	0.0	lifted_cop	0.0
Tamil	1776603	200000	6.4708533	lifted_mark	0.0
